"message,"date-time","tick"
"Secret elaborated","2021-01-26 16:52:33.929305","1611676353.929305"
"Converted array into csv","2021-01-26 16:52:33.929305","1611676353.929305"
"Converted array into csv","2021-01-26 16:52:33.929305","1611676353.929305"
"Converted array into csv","2021-01-26 16:52:33.929305","1611676353.929305"
"Converted array into csv","2021-01-26 16:52:33.929305","1611676353.929305"
"Writed outputs","2021-01-26 16:52:33.929305","1611676353.929305"
"End","2021-01-26 16:52:33.929305","1611676353.929305"
"Start","2021-01-26 16:52:59.225862","1611676379.225862"
"Log inizialized","2021-01-26 16:52:59.225862","1611676379.225862"
"Readed configuration file","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted csv into array","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted csv into array","2021-01-26 16:52:59.225862","1611676379.225862"
"Readed input(s) file","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted csv into array","2021-01-26 16:52:59.225862","1611676379.225862"
"Load users IDs","2021-01-26 16:52:59.225862","1611676379.225862"
"Getted all position where delete","2021-01-26 16:52:59.225862","1611676379.225862"
"Secret header elaborated","2021-01-26 16:52:59.225862","1611676379.225862"
"Secret body elaborated","2021-01-26 16:52:59.225862","1611676379.225862"
"Secret elaborated","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted array into csv","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted array into csv","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted array into csv","2021-01-26 16:52:59.225862","1611676379.225862"
"Converted array into csv","2021-01-26 16:52:59.225862","1611676379.225862"
"Writed outputs","2021-01-26 16:52:59.225862","1611676379.225862"
"End","2021-01-26 16:52:59.225862","1611676379.225862"
"Start","2021-01-26 16:54:25.837014","1611676465.837014"
"Log inizialized","2021-01-26 16:54:25.837014","1611676465.837014"
"Readed configuration file","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted csv into array","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted csv into array","2021-01-26 16:54:25.837014","1611676465.837014"
"Readed input(s) file","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted csv into array","2021-01-26 16:54:25.837014","1611676465.837014"
"Load users IDs","2021-01-26 16:54:25.837014","1611676465.837014"
"Getted all position where delete","2021-01-26 16:54:25.837014","1611676465.837014"
"Secret header elaborated","2021-01-26 16:54:25.837014","1611676465.837014"
"Secret body elaborated","2021-01-26 16:54:25.837014","1611676465.837014"
"Secret elaborated","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted array into csv","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted array into csv","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted array into csv","2021-01-26 16:54:25.837014","1611676465.837014"
"Converted array into csv","2021-01-26 16:54:25.837014","1611676465.837014"
"Writed outputs","2021-01-26 16:54:25.837014","1611676465.837014"
"End","2021-01-26 16:54:25.837014","1611676465.837014"
"Start","2021-01-26 16:58:15.259969","1611676695.259969"
"Log inizialized","2021-01-26 16:58:15.259969","1611676695.259969"
"Readed configuration file","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted csv into array","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted csv into array","2021-01-26 16:58:15.259969","1611676695.259969"
"Readed input(s) file","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted csv into array","2021-01-26 16:58:15.259969","1611676695.259969"
"Load users IDs","2021-01-26 16:58:15.259969","1611676695.259969"
"Getted all position where delete","2021-01-26 16:58:15.259969","1611676695.259969"
"Secret header elaborated","2021-01-26 16:58:15.259969","1611676695.259969"
"Secret body elaborated","2021-01-26 16:58:15.259969","1611676695.259969"
"Secret elaborated","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted array into csv","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted array into csv","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted array into csv","2021-01-26 16:58:15.259969","1611676695.259969"
"Converted array into csv","2021-01-26 16:58:15.259969","1611676695.259969"
"Writed outputs","2021-01-26 16:58:15.259969","1611676695.259969"
"End","2021-01-26 16:58:15.259969","1611676695.259969"
"Start","2021-01-26 17:01:16.887864","1611676876.887864"
"Log inizialized","2021-01-26 17:01:16.887864","1611676876.887864"
"Readed configuration file","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted csv into array","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted csv into array","2021-01-26 17:01:16.887864","1611676876.887864"
"Readed input(s) file","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted csv into array","2021-01-26 17:01:16.887864","1611676876.887864"
"Load users IDs","2021-01-26 17:01:16.887864","1611676876.887864"
"Getted all position where delete","2021-01-26 17:01:16.887864","1611676876.887864"
"Secret header elaborated","2021-01-26 17:01:16.887864","1611676876.887864"
"Secret body elaborated","2021-01-26 17:01:16.887864","1611676876.887864"
"Secret elaborated","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted array into csv","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted array into csv","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted array into csv","2021-01-26 17:01:16.887864","1611676876.887864"
"Converted array into csv","2021-01-26 17:01:16.887864","1611676876.887864"
"Writed outputs","2021-01-26 17:01:16.887864","1611676876.887864"
"End","2021-01-26 17:01:16.887864","1611676876.887864"
"Start","2021-01-26 17:01:44.604136","1611676904.604136"
"Log inizialized","2021-01-26 17:01:44.604136","1611676904.604136"
"Readed configuration file","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted csv into array","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted csv into array","2021-01-26 17:01:44.604136","1611676904.604136"
"Readed input(s) file","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted csv into array","2021-01-26 17:01:44.604136","1611676904.604136"
"Load users IDs","2021-01-26 17:01:44.604136","1611676904.604136"
"Getted all position where delete","2021-01-26 17:01:44.604136","1611676904.604136"
"Secret header elaborated","2021-01-26 17:01:44.604136","1611676904.604136"
"Secret body elaborated","2021-01-26 17:01:44.604136","1611676904.604136"
"Secret elaborated","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted array into csv","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted array into csv","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted array into csv","2021-01-26 17:01:44.604136","1611676904.604136"
"Converted array into csv","2021-01-26 17:01:44.604136","1611676904.604136"
"Writed outputs","2021-01-26 17:01:44.604136","1611676904.604136"
"End","2021-01-26 17:01:44.604136","1611676904.604136"
"Start","2021-01-26 17:02:17.240521","1611676937.240521"
"Log inizialized","2021-01-26 17:02:17.240521","1611676937.240521"
"Readed configuration file","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted csv into array","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted csv into array","2021-01-26 17:02:17.240521","1611676937.240521"
"Readed input(s) file","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted csv into array","2021-01-26 17:02:17.240521","1611676937.240521"
"Load users IDs","2021-01-26 17:02:17.240521","1611676937.240521"
"Getted all position where delete","2021-01-26 17:02:17.240521","1611676937.240521"
"Secret header elaborated","2021-01-26 17:02:17.240521","1611676937.240521"
"Secret body elaborated","2021-01-26 17:02:17.240521","1611676937.240521"
"Secret elaborated","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted array into csv","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted array into csv","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted array into csv","2021-01-26 17:02:17.240521","1611676937.240521"
"Converted array into csv","2021-01-26 17:02:17.240521","1611676937.240521"
"Writed outputs","2021-01-26 17:02:17.240521","1611676937.240521"
"End","2021-01-26 17:02:17.240521","1611676937.240521"
"Start","2021-01-26 17:02:41.752290","1611676961.75229"
"Log inizialized","2021-01-26 17:02:41.752290","1611676961.75229"
"Readed configuration file","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted csv into array","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted csv into array","2021-01-26 17:02:41.752290","1611676961.75229"
"Readed input(s) file","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted csv into array","2021-01-26 17:02:41.752290","1611676961.75229"
"Load users IDs","2021-01-26 17:02:41.752290","1611676961.75229"
"Getted all position where delete","2021-01-26 17:02:41.752290","1611676961.75229"
"Secret header elaborated","2021-01-26 17:02:41.752290","1611676961.75229"
"Secret body elaborated","2021-01-26 17:02:41.752290","1611676961.75229"
"Secret elaborated","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted array into csv","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted array into csv","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted array into csv","2021-01-26 17:02:41.752290","1611676961.75229"
"Converted array into csv","2021-01-26 17:02:41.752290","1611676961.75229"
"Writed outputs","2021-01-26 17:02:41.752290","1611676961.75229"
"End","2021-01-26 17:02:41.752290","1611676961.75229"
"Start","2021-01-26 17:05:15.999856","1611677115.999856"
"Log inizialized","2021-01-26 17:05:15.999856","1611677115.999856"
"Readed configuration file","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted csv into array","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted csv into array","2021-01-26 17:05:15.999856","1611677115.999856"
"Readed input(s) file","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted csv into array","2021-01-26 17:05:15.999856","1611677115.999856"
"Load users IDs","2021-01-26 17:05:15.999856","1611677115.999856"
"Getted all position where delete","2021-01-26 17:05:15.999856","1611677115.999856"
"Secret header elaborated","2021-01-26 17:05:15.999856","1611677115.999856"
"Secret body elaborated","2021-01-26 17:05:15.999856","1611677115.999856"
"Secret elaborated","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted array into csv","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted array into csv","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted array into csv","2021-01-26 17:05:15.999856","1611677115.999856"
"Converted array into csv","2021-01-26 17:05:15.999856","1611677115.999856"
"Writed outputs","2021-01-26 17:05:15.999856","1611677115.999856"
"End","2021-01-26 17:05:15.999856","1611677115.999856"
"Start","2021-01-26 17:05:31.432229","1611677131.432229"
"Log inizialized","2021-01-26 17:05:31.432229","1611677131.432229"
"Readed configuration file","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted csv into array","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted csv into array","2021-01-26 17:05:31.432229","1611677131.432229"
"Readed input(s) file","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted csv into array","2021-01-26 17:05:31.432229","1611677131.432229"
"Load users IDs","2021-01-26 17:05:31.432229","1611677131.432229"
"Getted all position where delete","2021-01-26 17:05:31.432229","1611677131.432229"
"Secret header elaborated","2021-01-26 17:05:31.432229","1611677131.432229"
"Secret body elaborated","2021-01-26 17:05:31.432229","1611677131.432229"
"Secret elaborated","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted array into csv","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted array into csv","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted array into csv","2021-01-26 17:05:31.432229","1611677131.432229"
"Converted array into csv","2021-01-26 17:05:31.432229","1611677131.432229"
"Writed outputs","2021-01-26 17:05:31.432229","1611677131.432229"
"End","2021-01-26 17:05:31.432229","1611677131.432229"
"Start","2021-01-26 17:06:11.082057","1611677171.082057"
"Log inizialized","2021-01-26 17:06:11.082057","1611677171.082057"
"Readed configuration file","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted csv into array","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted csv into array","2021-01-26 17:06:11.082057","1611677171.082057"
"Readed input(s) file","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted csv into array","2021-01-26 17:06:11.082057","1611677171.082057"
"Load users IDs","2021-01-26 17:06:11.082057","1611677171.082057"
"Getted all position where delete","2021-01-26 17:06:11.082057","1611677171.082057"
"Secret header elaborated","2021-01-26 17:06:11.082057","1611677171.082057"
"Secret body elaborated","2021-01-26 17:06:11.082057","1611677171.082057"
"Secret elaborated","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted array into csv","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted array into csv","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted array into csv","2021-01-26 17:06:11.082057","1611677171.082057"
"Converted array into csv","2021-01-26 17:06:11.082057","1611677171.082057"
"Writed outputs","2021-01-26 17:06:11.082057","1611677171.082057"
"End","2021-01-26 17:06:11.082057","1611677171.082057"
"Start","2021-01-26 17:07:53.970736","1611677273.970736"
"Log inizialized","2021-01-26 17:07:53.970736","1611677273.970736"
"Readed configuration file","2021-01-26 17:07:53.970736","1611677273.970736"
"Converted csv into array","2021-01-26 17:07:53.970736","1611677273.970736"
"Converted csv into array","2021-01-26 17:07:53.970736","1611677273.970736"
"Readed input(s) file","2021-01-26 17:07:53.970736","1611677273.970736"
"Converted csv into array","2021-01-26 17:07:53.970736","1611677273.970736"
"Load users IDs","2021-01-26 17:07:53.970736","1611677273.970736"
