PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"My PC","None","0","Error","None","100","100","1","Application","75875","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75874","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75873","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75872","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75871","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75870","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75869","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75868","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75867","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75866","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75865","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75864","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75863","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75862","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75861","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75860","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75859","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75858","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75857","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75856","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75855","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75854","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75853","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75852","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75851","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75850","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75849","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75848","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75847","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75846","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75845","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75844","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75843","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75842","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75841","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75840","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75839","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75838","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75837","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75836","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75835","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75834","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75833","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75832","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75831","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75830","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75829","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","2004","2004","1","Application","75797","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","75762","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73188","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73187","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73186","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73185","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73184","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73183","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73182","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73181","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73180","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73179","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73178","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73177","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73176","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73175","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73172","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73171","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73170","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73169","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73168","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73167","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73166","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73165","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73164","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","73163","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72562","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72561","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72560","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72559","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72558","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72557","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72556","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72555","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72554","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72553","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72552","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72551","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72550","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","72549","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","72546","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","69593","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69558","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69557","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69556","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69555","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69554","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69553","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","69552","2020-12-12 20:52:57.426928","1607802777.426928"
